Timestamp,RTU_1 DischAirTemp(°F)
01-Jan-20 12:00:00 am,62.1
01-Jan-20 12:35:00 am,62.0
01-Jan-20 01:10:00 am,61.9
01-Jan-20 01:45:00 am,61.8
01-Jan-20 02:20:00 am,61.8
01-Jan-20 02:55:00 am,61.5
01-Jan-20 03:30:00 am,61.4
01-Jan-20 04:05:00 am,61.9
01-Jan-20 04:40:00 am,63.1
01-Jan-20 05:15:00 am,64.0
01-Jan-20 05:50:00 am,66.1
01-Jan-20 06:25:00 am,65.7
01-Jan-20 07:00:00 am,65.2
01-Jan-20 07:35:00 am,64.2
01-Jan-20 08:10:00 am,64.2
01-Jan-20 08:45:00 am,64.4
01-Jan-20 09:20:00 am,65.5
01-Jan-20 09:55:00 am,65.4
01-Jan-20 10:30:00 am,65.8
01-Jan-20 11:05:00 am,65.8
01-Jan-20 11:40:00 am,61.9
01-Jan-20 12:15:00 pm,56.1
01-Jan-20 12:50:00 pm,55.5
01-Jan-20 01:25:00 pm,56.2
01-Jan-20 02:00:00 pm,57.1
01-Jan-20 02:35:00 pm,63.0
01-Jan-20 03:10:00 pm,64.8
01-Jan-20 03:45:00 pm,64.6
01-Jan-20 04:20:00 pm,64.4
01-Jan-20 04:55:00 pm,64.6
01-Jan-20 05:30:00 pm,64.4
01-Jan-20 06:05:00 pm,64.0
01-Jan-20 06:40:00 pm,63.4
01-Jan-20 07:15:00 pm,62.9
01-Jan-20 07:50:00 pm,62.6
01-Jan-20 08:25:00 pm,62.2
01-Jan-20 09:00:00 pm,61.6
01-Jan-20 09:35:00 pm,61.1
01-Jan-20 10:10:00 pm,60.7
01-Jan-20 10:45:00 pm,60.3
01-Jan-20 11:20:00 pm,60.0
01-Jan-20 11:55:00 pm,59.6
02-Jan-20 12:30:00 am,59.2
02-Jan-20 01:05:00 am,58.9
02-Jan-20 01:40:00 am,58.4
02-Jan-20 02:15:00 am,58.2
02-Jan-20 02:50:00 am,57.9
02-Jan-20 03:25:00 am,57.6
02-Jan-20 04:00:00 am,58.1
02-Jan-20 04:35:00 am,60.1
02-Jan-20 05:10:00 am,61.0
02-Jan-20 05:45:00 am,62.8
02-Jan-20 06:20:00 am,66.0
02-Jan-20 06:55:00 am,65.7
02-Jan-20 07:30:00 am,65.1
02-Jan-20 08:05:00 am,65.3
02-Jan-20 08:40:00 am,65.2
02-Jan-20 09:15:00 am,65.3
02-Jan-20 09:50:00 am,65.2
02-Jan-20 10:25:00 am,59.2
02-Jan-20 11:00:00 am,54.9
02-Jan-20 11:35:00 am,54.4
02-Jan-20 12:10:00 pm,54.5
02-Jan-20 12:45:00 pm,54.8
02-Jan-20 01:20:00 pm,54.5
02-Jan-20 01:55:00 pm,54.2
02-Jan-20 02:30:00 pm,54.6
02-Jan-20 03:05:00 pm,57.9
02-Jan-20 03:40:00 pm,63.0
02-Jan-20 04:15:00 pm,65.0
02-Jan-20 04:50:00 pm,65.3
02-Jan-20 05:25:00 pm,65.0
02-Jan-20 06:00:00 pm,64.1
02-Jan-20 06:35:00 pm,62.4
02-Jan-20 07:10:00 pm,61.6
02-Jan-20 07:45:00 pm,61.0
02-Jan-20 08:20:00 pm,60.6
02-Jan-20 08:55:00 pm,60.4
02-Jan-20 09:30:00 pm,63.9
02-Jan-20 10:05:00 pm,64.4
02-Jan-20 10:40:00 pm,63.0
02-Jan-20 11:15:00 pm,62.3
02-Jan-20 11:50:00 pm,61.9
03-Jan-20 12:25:00 am,61.6
03-Jan-20 01:00:00 am,61.4
03-Jan-20 01:35:00 am,61.0
03-Jan-20 02:10:00 am,61.0
03-Jan-20 02:45:00 am,60.8
03-Jan-20 03:20:00 am,60.7
03-Jan-20 03:55:00 am,60.5
03-Jan-20 04:30:00 am,61.7
03-Jan-20 05:05:00 am,62.6
03-Jan-20 05:40:00 am,63.0
03-Jan-20 06:15:00 am,66.4
03-Jan-20 06:50:00 am,65.6
03-Jan-20 07:25:00 am,65.1
03-Jan-20 08:00:00 am,61.8
03-Jan-20 08:35:00 am,55.6
03-Jan-20 09:10:00 am,54.8
03-Jan-20 09:45:00 am,55.4
03-Jan-20 10:20:00 am,55.7
03-Jan-20 10:55:00 am,56.9
03-Jan-20 11:30:00 am,56.3
03-Jan-20 12:05:00 pm,58.0
03-Jan-20 12:40:00 pm,57.6
03-Jan-20 01:15:00 pm,62.0
03-Jan-20 01:50:00 pm,64.6
03-Jan-20 02:25:00 pm,64.6
03-Jan-20 03:00:00 pm,64.6
03-Jan-20 03:35:00 pm,65.7
03-Jan-20 04:10:00 pm,65.8
03-Jan-20 04:45:00 pm,65.5
03-Jan-20 05:20:00 pm,65.6
03-Jan-20 05:55:00 pm,65.8
03-Jan-20 06:30:00 pm,65.5
03-Jan-20 07:05:00 pm,65.0
03-Jan-20 07:40:00 pm,64.4
03-Jan-20 08:15:00 pm,63.7
03-Jan-20 08:50:00 pm,63.0
03-Jan-20 09:25:00 pm,62.6
03-Jan-20 10:00:00 pm,62.1
03-Jan-20 10:35:00 pm,61.5
03-Jan-20 11:10:00 pm,61.1
03-Jan-20 11:45:00 pm,60.7
04-Jan-20 12:20:00 am,60.2
04-Jan-20 12:55:00 am,59.9
04-Jan-20 01:30:00 am,59.5
04-Jan-20 02:05:00 am,59.2
04-Jan-20 02:40:00 am,58.8
04-Jan-20 03:15:00 am,58.6
04-Jan-20 03:50:00 am,58.6
04-Jan-20 04:25:00 am,58.3
04-Jan-20 05:00:00 am,58.0
04-Jan-20 05:35:00 am,57.5
04-Jan-20 06:10:00 am,56.9
04-Jan-20 06:45:00 am,56.4
04-Jan-20 07:20:00 am,55.8
04-Jan-20 07:55:00 am,55.8
04-Jan-20 08:30:00 am,55.5
04-Jan-20 09:05:00 am,55.5
04-Jan-20 09:40:00 am,55.5
04-Jan-20 10:15:00 am,56.2
04-Jan-20 10:50:00 am,56.7
04-Jan-20 11:25:00 am,56.9
04-Jan-20 12:00:00 pm,57.6
04-Jan-20 12:35:00 pm,58.4
04-Jan-20 01:10:00 pm,58.9
04-Jan-20 01:45:00 pm,58.9
04-Jan-20 02:20:00 pm,58.9
04-Jan-20 02:55:00 pm,58.9
04-Jan-20 03:30:00 pm,58.4
04-Jan-20 04:05:00 pm,62.3
04-Jan-20 04:40:00 pm,62.2
04-Jan-20 05:15:00 pm,59.9
04-Jan-20 05:50:00 pm,58.9
04-Jan-20 06:25:00 pm,58.2
04-Jan-20 07:00:00 pm,57.7
04-Jan-20 07:35:00 pm,57.2
04-Jan-20 08:10:00 pm,57.0
04-Jan-20 08:45:00 pm,56.9
04-Jan-20 09:20:00 pm,56.6
04-Jan-20 09:55:00 pm,56.4
04-Jan-20 10:30:00 pm,56.2
04-Jan-20 11:05:00 pm,56.0
04-Jan-20 11:40:00 pm,55.9
05-Jan-20 12:15:00 am,55.9
05-Jan-20 12:50:00 am,56.2
05-Jan-20 01:25:00 am,56.2
05-Jan-20 02:00:00 am,56.2
05-Jan-20 02:35:00 am,56.2
05-Jan-20 03:10:00 am,56.2
05-Jan-20 03:45:00 am,56.3
05-Jan-20 04:20:00 am,56.2
05-Jan-20 04:55:00 am,56.2
05-Jan-20 05:30:00 am,56.2
05-Jan-20 06:05:00 am,56.0
05-Jan-20 06:40:00 am,55.7
05-Jan-20 07:15:00 am,55.7
05-Jan-20 07:50:00 am,55.9
05-Jan-20 08:25:00 am,55.9
05-Jan-20 09:00:00 am,55.9
05-Jan-20 09:35:00 am,56.2
05-Jan-20 10:10:00 am,56.0
05-Jan-20 10:45:00 am,56.2
05-Jan-20 11:20:00 am,56.2
05-Jan-20 11:55:00 am,56.4
05-Jan-20 12:30:00 pm,56.8
05-Jan-20 01:05:00 pm,57.3
05-Jan-20 01:40:00 pm,57.6
05-Jan-20 02:15:00 pm,58.2
05-Jan-20 02:50:00 pm,58.7
05-Jan-20 03:25:00 pm,58.6
05-Jan-20 04:00:00 pm,58.3
05-Jan-20 04:35:00 pm,57.9
05-Jan-20 05:10:00 pm,57.6
05-Jan-20 05:45:00 pm,57.2
05-Jan-20 06:20:00 pm,57.1
05-Jan-20 06:55:00 pm,57.1
05-Jan-20 07:30:00 pm,56.9
05-Jan-20 08:05:00 pm,56.6
05-Jan-20 08:40:00 pm,56.5
05-Jan-20 09:15:00 pm,56.3
05-Jan-20 09:50:00 pm,56.1
05-Jan-20 10:25:00 pm,56.3
05-Jan-20 11:00:00 pm,56.2
05-Jan-20 11:35:00 pm,56.0
06-Jan-20 12:10:00 am,56.1
06-Jan-20 12:45:00 am,55.8
06-Jan-20 01:20:00 am,55.8
06-Jan-20 01:55:00 am,55.9
06-Jan-20 02:30:00 am,55.8
06-Jan-20 03:05:00 am,55.9
06-Jan-20 03:40:00 am,55.6
06-Jan-20 04:15:00 am,57.7
06-Jan-20 04:50:00 am,59.7
06-Jan-20 05:25:00 am,60.2
06-Jan-20 06:00:00 am,64.1
06-Jan-20 06:35:00 am,65.8
06-Jan-20 07:10:00 am,65.8
06-Jan-20 07:45:00 am,65.8
06-Jan-20 08:20:00 am,65.8
06-Jan-20 08:55:00 am,65.7
06-Jan-20 09:30:00 am,64.8
06-Jan-20 10:05:00 am,58.6
06-Jan-20 10:40:00 am,55.5
06-Jan-20 11:15:00 am,55.4
06-Jan-20 11:50:00 am,58.8
06-Jan-20 12:25:00 pm,56.5
06-Jan-20 01:00:00 pm,54.5
06-Jan-20 01:35:00 pm,56.2
06-Jan-20 02:10:00 pm,61.0
06-Jan-20 02:45:00 pm,65.0
06-Jan-20 03:20:00 pm,65.4
06-Jan-20 03:55:00 pm,65.6
06-Jan-20 04:30:00 pm,65.6
06-Jan-20 05:05:00 pm,65.7
06-Jan-20 05:40:00 pm,65.5
06-Jan-20 06:15:00 pm,64.9
06-Jan-20 06:50:00 pm,64.1
06-Jan-20 07:25:00 pm,63.6
06-Jan-20 08:00:00 pm,63.2
06-Jan-20 08:35:00 pm,63.0
06-Jan-20 09:10:00 pm,63.5
06-Jan-20 09:45:00 pm,54.6
06-Jan-20 10:20:00 pm,58.1
06-Jan-20 10:55:00 pm,58.6
06-Jan-20 11:30:00 pm,59.1
07-Jan-20 12:05:00 am,59.4
07-Jan-20 12:40:00 am,59.7
07-Jan-20 01:15:00 am,59.7
07-Jan-20 01:50:00 am,59.7
07-Jan-20 02:25:00 am,59.7
07-Jan-20 03:00:00 am,59.9
07-Jan-20 03:35:00 am,59.9
07-Jan-20 04:10:00 am,60.7
07-Jan-20 04:45:00 am,62.4
07-Jan-20 05:20:00 am,63.1
07-Jan-20 05:55:00 am,65.4
07-Jan-20 06:30:00 am,65.7
07-Jan-20 07:05:00 am,65.3
07-Jan-20 07:40:00 am,65.2
07-Jan-20 08:15:00 am,65.2
07-Jan-20 08:50:00 am,65.5
07-Jan-20 09:25:00 am,65.8
07-Jan-20 10:00:00 am,65.6
07-Jan-20 10:35:00 am,65.0
07-Jan-20 11:10:00 am,65.1
07-Jan-20 11:45:00 am,65.7
07-Jan-20 12:20:00 pm,65.8
07-Jan-20 12:55:00 pm,65.4
07-Jan-20 01:30:00 pm,65.4
07-Jan-20 02:05:00 pm,64.8
07-Jan-20 02:40:00 pm,60.0
07-Jan-20 03:15:00 pm,55.2
07-Jan-20 03:50:00 pm,54.7
07-Jan-20 04:25:00 pm,55.5
07-Jan-20 05:00:00 pm,55.6
07-Jan-20 05:35:00 pm,54.4
07-Jan-20 06:10:00 pm,56.8
07-Jan-20 06:45:00 pm,58.3
07-Jan-20 07:20:00 pm,59.0
07-Jan-20 07:55:00 pm,59.5
07-Jan-20 08:30:00 pm,59.5
07-Jan-20 09:05:00 pm,59.6
07-Jan-20 09:40:00 pm,61.5
07-Jan-20 10:15:00 pm,55.0
07-Jan-20 10:50:00 pm,55.5
07-Jan-20 11:25:00 pm,56.0
08-Jan-20 12:00:00 am,56.4
08-Jan-20 12:35:00 am,56.8
08-Jan-20 01:10:00 am,56.9
08-Jan-20 01:45:00 am,56.8
08-Jan-20 02:20:00 am,57.0
08-Jan-20 02:55:00 am,56.9
08-Jan-20 03:30:00 am,56.8
08-Jan-20 04:05:00 am,58.3
08-Jan-20 04:40:00 am,60.5
08-Jan-20 05:15:00 am,61.6
08-Jan-20 05:50:00 am,64.1
08-Jan-20 06:25:00 am,66.0
08-Jan-20 07:00:00 am,65.9
08-Jan-20 07:35:00 am,65.8
08-Jan-20 08:10:00 am,65.8
08-Jan-20 08:45:00 am,65.6
08-Jan-20 09:20:00 am,65.8
08-Jan-20 09:55:00 am,65.3
08-Jan-20 10:30:00 am,64.5
08-Jan-20 11:05:00 am,64.5
08-Jan-20 11:40:00 am,65.2
08-Jan-20 12:15:00 pm,65.6
08-Jan-20 12:50:00 pm,65.3
08-Jan-20 01:25:00 pm,65.1
08-Jan-20 02:00:00 pm,65.2
08-Jan-20 02:35:00 pm,64.3
08-Jan-20 03:10:00 pm,64.5
08-Jan-20 03:45:00 pm,64.8
08-Jan-20 04:20:00 pm,64.8
08-Jan-20 04:55:00 pm,64.8
08-Jan-20 05:30:00 pm,64.4
08-Jan-20 06:05:00 pm,62.7
08-Jan-20 06:40:00 pm,61.2
08-Jan-20 07:15:00 pm,60.3
08-Jan-20 07:50:00 pm,59.5
08-Jan-20 08:25:00 pm,58.6
08-Jan-20 09:00:00 pm,57.5
08-Jan-20 09:35:00 pm,56.9
08-Jan-20 10:10:00 pm,56.5
08-Jan-20 10:45:00 pm,56.0
08-Jan-20 11:20:00 pm,55.5
08-Jan-20 11:55:00 pm,55.4
09-Jan-20 12:30:00 am,54.9
09-Jan-20 01:05:00 am,54.5
09-Jan-20 01:40:00 am,54.2
09-Jan-20 02:15:00 am,54.2
09-Jan-20 02:50:00 am,54.1
09-Jan-20 03:25:00 am,54.0
09-Jan-20 04:00:00 am,55.0
09-Jan-20 04:35:00 am,58.2
09-Jan-20 05:10:00 am,59.3
09-Jan-20 05:45:00 am,61.9
09-Jan-20 06:20:00 am,66.0
09-Jan-20 06:55:00 am,65.9
09-Jan-20 07:30:00 am,65.2
09-Jan-20 08:05:00 am,65.3
09-Jan-20 08:40:00 am,65.4
09-Jan-20 09:15:00 am,65.4
09-Jan-20 09:50:00 am,65.5
09-Jan-20 10:25:00 am,64.8
09-Jan-20 11:00:00 am,64.9
09-Jan-20 11:35:00 am,66.2
09-Jan-20 12:10:00 pm,65.6
09-Jan-20 12:45:00 pm,65.6
09-Jan-20 01:20:00 pm,64.9
09-Jan-20 01:55:00 pm,65.3
09-Jan-20 02:30:00 pm,63.2
09-Jan-20 03:05:00 pm,56.4
09-Jan-20 03:40:00 pm,56.4
09-Jan-20 04:15:00 pm,62.6
09-Jan-20 04:50:00 pm,63.2
09-Jan-20 05:25:00 pm,55.9
09-Jan-20 06:00:00 pm,55.2
09-Jan-20 06:35:00 pm,55.7
09-Jan-20 07:10:00 pm,55.5
09-Jan-20 07:45:00 pm,55.5
09-Jan-20 08:20:00 pm,55.5
09-Jan-20 08:55:00 pm,55.2
09-Jan-20 09:30:00 pm,54.7
09-Jan-20 10:05:00 pm,54.3
09-Jan-20 10:40:00 pm,54.1
09-Jan-20 11:15:00 pm,54.1
09-Jan-20 11:50:00 pm,54.1
10-Jan-20 12:25:00 am,54.0
10-Jan-20 01:00:00 am,54.2
10-Jan-20 01:35:00 am,54.1
10-Jan-20 02:10:00 am,54.0
10-Jan-20 02:45:00 am,54.3
10-Jan-20 03:20:00 am,54.0
10-Jan-20 03:55:00 am,54.5
10-Jan-20 04:30:00 am,57.8
10-Jan-20 05:05:00 am,59.3
10-Jan-20 05:40:00 am,59.7
10-Jan-20 06:15:00 am,66.0
10-Jan-20 06:50:00 am,65.8
10-Jan-20 07:25:00 am,65.3
10-Jan-20 08:00:00 am,65.4
10-Jan-20 08:35:00 am,65.5
10-Jan-20 09:10:00 am,65.7
10-Jan-20 09:45:00 am,65.5
10-Jan-20 10:20:00 am,64.6
10-Jan-20 10:55:00 am,65.4
10-Jan-20 11:30:00 am,65.8
10-Jan-20 12:05:00 pm,65.3
10-Jan-20 12:40:00 pm,64.8
10-Jan-20 01:15:00 pm,64.8
10-Jan-20 01:50:00 pm,64.6
10-Jan-20 02:25:00 pm,65.2
10-Jan-20 03:00:00 pm,65.7
10-Jan-20 03:35:00 pm,65.2
10-Jan-20 04:10:00 pm,61.9
10-Jan-20 04:45:00 pm,55.4
10-Jan-20 05:20:00 pm,58.6
10-Jan-20 05:55:00 pm,62.3
10-Jan-20 06:30:00 pm,60.7
10-Jan-20 07:05:00 pm,60.0
10-Jan-20 07:40:00 pm,59.7
10-Jan-20 08:15:00 pm,59.3
10-Jan-20 08:50:00 pm,58.9
10-Jan-20 09:25:00 pm,58.6
10-Jan-20 10:00:00 pm,58.4
10-Jan-20 10:35:00 pm,58.3
10-Jan-20 11:10:00 pm,58.1
10-Jan-20 11:45:00 pm,58.1
11-Jan-20 12:20:00 am,58.0
11-Jan-20 12:55:00 am,57.7
11-Jan-20 01:30:00 am,57.6
11-Jan-20 02:05:00 am,57.6
11-Jan-20 02:40:00 am,57.5
11-Jan-20 03:15:00 am,57.3
11-Jan-20 03:50:00 am,57.2
11-Jan-20 04:25:00 am,57.2
11-Jan-20 05:00:00 am,57.2
11-Jan-20 05:35:00 am,57.2
11-Jan-20 06:10:00 am,57.2
11-Jan-20 06:45:00 am,57.2
11-Jan-20 07:20:00 am,57.4
11-Jan-20 07:55:00 am,57.4
11-Jan-20 08:30:00 am,57.4
11-Jan-20 09:05:00 am,57.2
11-Jan-20 09:40:00 am,57.3
11-Jan-20 10:15:00 am,57.3
11-Jan-20 10:50:00 am,57.2
11-Jan-20 11:25:00 am,57.3
11-Jan-20 12:00:00 pm,57.4
11-Jan-20 12:35:00 pm,57.5
11-Jan-20 01:10:00 pm,57.6
11-Jan-20 01:45:00 pm,57.5
11-Jan-20 02:20:00 pm,60.0
11-Jan-20 02:55:00 pm,63.0
11-Jan-20 03:30:00 pm,60.7
11-Jan-20 04:05:00 pm,59.5
11-Jan-20 04:40:00 pm,58.8
11-Jan-20 05:15:00 pm,58.3
11-Jan-20 05:50:00 pm,57.9
11-Jan-20 06:25:00 pm,57.8
11-Jan-20 07:00:00 pm,57.4
11-Jan-20 07:35:00 pm,57.0
11-Jan-20 08:10:00 pm,56.6
11-Jan-20 08:45:00 pm,56.2
11-Jan-20 09:20:00 pm,56.1
11-Jan-20 09:55:00 pm,56.1
11-Jan-20 10:30:00 pm,55.7
11-Jan-20 11:05:00 pm,55.4
11-Jan-20 11:40:00 pm,55.3
12-Jan-20 12:15:00 am,55.1
12-Jan-20 12:50:00 am,54.9
12-Jan-20 01:25:00 am,54.8
12-Jan-20 02:00:00 am,54.9
12-Jan-20 02:35:00 am,54.9
12-Jan-20 03:10:00 am,54.8
12-Jan-20 03:45:00 am,54.7
12-Jan-20 04:20:00 am,54.5
12-Jan-20 04:55:00 am,54.8
12-Jan-20 05:30:00 am,54.7
12-Jan-20 06:05:00 am,54.8
12-Jan-20 06:40:00 am,54.7
12-Jan-20 07:15:00 am,54.7
12-Jan-20 07:50:00 am,54.8
12-Jan-20 08:25:00 am,54.7
12-Jan-20 09:00:00 am,59.1
12-Jan-20 09:35:00 am,61.2
12-Jan-20 10:10:00 am,59.7
12-Jan-20 10:45:00 am,58.8
12-Jan-20 11:20:00 am,58.3
12-Jan-20 11:55:00 am,58.0
12-Jan-20 12:30:00 pm,58.0
12-Jan-20 01:05:00 pm,57.9
12-Jan-20 01:40:00 pm,57.5
12-Jan-20 02:15:00 pm,57.0
12-Jan-20 02:50:00 pm,57.2
12-Jan-20 03:25:00 pm,56.8
12-Jan-20 04:00:00 pm,56.6
12-Jan-20 04:35:00 pm,56.0
12-Jan-20 05:10:00 pm,55.7
12-Jan-20 05:45:00 pm,55.3
12-Jan-20 06:20:00 pm,54.8
12-Jan-20 06:55:00 pm,54.5
12-Jan-20 07:30:00 pm,54.4
12-Jan-20 08:05:00 pm,53.9
12-Jan-20 08:40:00 pm,54.2
12-Jan-20 09:15:00 pm,53.9
12-Jan-20 09:50:00 pm,53.5
12-Jan-20 10:25:00 pm,53.0
12-Jan-20 11:00:00 pm,53.1
12-Jan-20 11:35:00 pm,52.9
13-Jan-20 12:10:00 am,52.8
13-Jan-20 12:45:00 am,52.8
13-Jan-20 01:20:00 am,52.8
13-Jan-20 01:55:00 am,52.4
13-Jan-20 02:30:00 am,52.4
13-Jan-20 03:05:00 am,52.5
13-Jan-20 03:40:00 am,52.3
13-Jan-20 04:15:00 am,54.5
13-Jan-20 04:50:00 am,57.1
13-Jan-20 05:25:00 am,57.8
13-Jan-20 06:00:00 am,62.6
13-Jan-20 06:35:00 am,65.4
13-Jan-20 07:10:00 am,65.6
13-Jan-20 07:45:00 am,65.6
13-Jan-20 08:20:00 am,65.8
13-Jan-20 08:55:00 am,65.9
13-Jan-20 09:30:00 am,65.9
13-Jan-20 10:05:00 am,65.9
13-Jan-20 10:40:00 am,65.9
13-Jan-20 11:15:00 am,65.8
13-Jan-20 11:50:00 am,65.0
13-Jan-20 12:25:00 pm,64.4
13-Jan-20 01:00:00 pm,65.0
13-Jan-20 01:35:00 pm,64.6
13-Jan-20 02:10:00 pm,65.5
13-Jan-20 02:45:00 pm,64.7
13-Jan-20 03:20:00 pm,65.3
13-Jan-20 03:55:00 pm,64.6
13-Jan-20 04:30:00 pm,64.7
13-Jan-20 05:05:00 pm,65.4
13-Jan-20 05:40:00 pm,65.0
13-Jan-20 06:15:00 pm,61.9
13-Jan-20 06:50:00 pm,59.6
13-Jan-20 07:25:00 pm,58.4
13-Jan-20 08:00:00 pm,57.1
13-Jan-20 08:35:00 pm,56.2
13-Jan-20 09:10:00 pm,55.5
13-Jan-20 09:45:00 pm,54.8
13-Jan-20 10:20:00 pm,54.1
13-Jan-20 10:55:00 pm,53.9
13-Jan-20 11:30:00 pm,53.4
14-Jan-20 12:05:00 am,53.1
14-Jan-20 12:40:00 am,52.6
14-Jan-20 01:15:00 am,52.6
14-Jan-20 01:50:00 am,52.2
14-Jan-20 02:25:00 am,51.9
14-Jan-20 03:00:00 am,52.0
14-Jan-20 03:35:00 am,51.8
14-Jan-20 04:10:00 am,53.4
14-Jan-20 04:45:00 am,56.2
14-Jan-20 05:20:00 am,57.3
14-Jan-20 05:55:00 am,61.1
14-Jan-20 06:30:00 am,65.0
14-Jan-20 07:05:00 am,65.6
14-Jan-20 07:40:00 am,65.6
14-Jan-20 08:15:00 am,65.4
14-Jan-20 08:50:00 am,65.8
14-Jan-20 09:25:00 am,66.0
14-Jan-20 10:00:00 am,65.8
14-Jan-20 10:35:00 am,65.8
14-Jan-20 11:10:00 am,65.8
14-Jan-20 11:45:00 am,65.9
14-Jan-20 12:20:00 pm,65.6
14-Jan-20 12:55:00 pm,65.5
14-Jan-20 01:30:00 pm,65.4
14-Jan-20 02:05:00 pm,65.8
14-Jan-20 02:40:00 pm,65.2
14-Jan-20 03:15:00 pm,65.8
14-Jan-20 03:50:00 pm,65.1
14-Jan-20 04:25:00 pm,65.2
14-Jan-20 05:00:00 pm,65.4
14-Jan-20 05:35:00 pm,64.6
14-Jan-20 06:10:00 pm,62.6
14-Jan-20 06:45:00 pm,60.0
14-Jan-20 07:20:00 pm,58.3
14-Jan-20 07:55:00 pm,57.5
14-Jan-20 08:30:00 pm,56.5
14-Jan-20 09:05:00 pm,55.8
14-Jan-20 09:40:00 pm,55.2
14-Jan-20 10:15:00 pm,54.6
14-Jan-20 10:50:00 pm,54.3
14-Jan-20 11:25:00 pm,54.1
15-Jan-20 12:00:00 am,53.5
15-Jan-20 12:35:00 am,53.0
15-Jan-20 01:10:00 am,52.7
15-Jan-20 01:45:00 am,52.7
15-Jan-20 02:20:00 am,52.6
15-Jan-20 02:55:00 am,52.6
15-Jan-20 03:30:00 am,52.3
15-Jan-20 04:05:00 am,53.3
15-Jan-20 04:40:00 am,55.6
15-Jan-20 05:15:00 am,57.0
15-Jan-20 05:50:00 am,61.3
15-Jan-20 06:25:00 am,65.4
15-Jan-20 07:00:00 am,65.8
15-Jan-20 07:35:00 am,65.8
15-Jan-20 08:10:00 am,65.8
15-Jan-20 08:45:00 am,65.8
15-Jan-20 09:20:00 am,65.9
15-Jan-20 09:55:00 am,65.8
15-Jan-20 10:30:00 am,65.8
15-Jan-20 11:05:00 am,65.8
15-Jan-20 11:40:00 am,65.7
15-Jan-20 12:15:00 pm,65.4
15-Jan-20 12:50:00 pm,65.4
15-Jan-20 01:25:00 pm,64.9
15-Jan-20 02:00:00 pm,64.6
15-Jan-20 02:35:00 pm,64.1
15-Jan-20 03:10:00 pm,64.1
15-Jan-20 03:45:00 pm,64.9
15-Jan-20 04:20:00 pm,65.9
15-Jan-20 04:55:00 pm,65.6
15-Jan-20 05:30:00 pm,65.8
15-Jan-20 06:05:00 pm,63.6
15-Jan-20 06:40:00 pm,61.6
15-Jan-20 07:15:00 pm,60.0
15-Jan-20 07:50:00 pm,58.9
15-Jan-20 08:25:00 pm,58.2
15-Jan-20 09:00:00 pm,59.4
15-Jan-20 09:35:00 pm,63.1
15-Jan-20 10:10:00 pm,60.5
15-Jan-20 10:45:00 pm,59.0
15-Jan-20 11:20:00 pm,58.2
15-Jan-20 11:55:00 pm,57.9
16-Jan-20 12:30:00 am,57.3
16-Jan-20 01:05:00 am,57.0
16-Jan-20 01:40:00 am,56.6
16-Jan-20 02:15:00 am,56.3
16-Jan-20 02:50:00 am,56.0
16-Jan-20 03:25:00 am,55.5
16-Jan-20 04:00:00 am,55.9
16-Jan-20 04:35:00 am,57.9
16-Jan-20 05:10:00 am,58.9
16-Jan-20 05:45:00 am,61.1
16-Jan-20 06:20:00 am,65.5
16-Jan-20 06:55:00 am,65.7
16-Jan-20 07:30:00 am,65.8
16-Jan-20 08:05:00 am,65.8
16-Jan-20 08:40:00 am,65.8
16-Jan-20 09:15:00 am,65.8
16-Jan-20 09:50:00 am,66.1
16-Jan-20 10:25:00 am,65.8
16-Jan-20 11:00:00 am,65.8
16-Jan-20 11:35:00 am,65.8
16-Jan-20 12:10:00 pm,65.5
16-Jan-20 12:45:00 pm,65.4
16-Jan-20 01:20:00 pm,65.8
16-Jan-20 01:55:00 pm,64.2
16-Jan-20 02:30:00 pm,62.6
16-Jan-20 03:05:00 pm,56.0
16-Jan-20 03:40:00 pm,55.1
16-Jan-20 04:15:00 pm,54.4
16-Jan-20 04:50:00 pm,55.8
16-Jan-20 05:25:00 pm,60.6
16-Jan-20 06:00:00 pm,62.3
16-Jan-20 06:35:00 pm,59.9
16-Jan-20 07:10:00 pm,58.6
16-Jan-20 07:45:00 pm,57.4
16-Jan-20 08:20:00 pm,56.5
16-Jan-20 08:55:00 pm,56.2
16-Jan-20 09:30:00 pm,55.5
16-Jan-20 10:05:00 pm,54.8
16-Jan-20 10:40:00 pm,54.5
16-Jan-20 11:15:00 pm,54.5
16-Jan-20 11:50:00 pm,53.8
17-Jan-20 12:25:00 am,53.6
17-Jan-20 01:00:00 am,53.4
17-Jan-20 01:35:00 am,53.1
17-Jan-20 02:10:00 am,52.9
17-Jan-20 02:45:00 am,52.7
17-Jan-20 03:20:00 am,52.2
17-Jan-20 03:55:00 am,52.3
17-Jan-20 04:30:00 am,55.4
17-Jan-20 05:05:00 am,57.0
17-Jan-20 05:40:00 am,57.5
17-Jan-20 06:15:00 am,65.3
17-Jan-20 06:50:00 am,65.8
17-Jan-20 07:25:00 am,65.6
17-Jan-20 08:00:00 am,65.4
17-Jan-20 08:35:00 am,65.8
17-Jan-20 09:10:00 am,65.8
17-Jan-20 09:45:00 am,65.8
17-Jan-20 10:20:00 am,65.6
17-Jan-20 10:55:00 am,65.4
17-Jan-20 11:30:00 am,66.0
17-Jan-20 12:05:00 pm,65.2
17-Jan-20 12:40:00 pm,61.3
17-Jan-20 01:15:00 pm,64.7
